timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748383484.6139371,0,0,42.11925844483969,61.3416013544501,4.4,1.1321471575143647
1748383485.6237724,0,0,53.30612957194367,53.0237879474451,5.0,1.2623833673393627
1748383486.6358404,0,0,26.248980089675655,27.541987464335875,5.4,1.4277904260391765
1748383487.6373713,0,0,33.983948229011816,44.19774670309252,4.6,1.599500373866032
1748383488.648348,0,0,29.532832112264245,36.74738454776832,5.2,1.9568932792921465
1748383489.6624417,0,1,42.92549647935071,38.76978663497934,4.6,1.5824869308897003
1748383490.6701412,0,0,41.52785335889063,50.76591694976133,4.8,1.0816616161927255
1748383491.6802375,0,0,18.985277815216122,57.452535115384215,4.6,0.9492234460937022
1748383492.6924381,0,0,17.139834450425795,50.952044658666196,5.2,0.883638407670786
1748383493.702488,0,0,15.412432329780003,38.84092298164692,5.0,0.8205221675428664
1748383494.7132316,0,0,33.82599028080662,70.91348879667967,5.0,0.8648343632865464
1748383495.7138152,0,1,46.10475473975698,73.68295714512881,4.0,0.9220289469267506
1748383496.7286134,0,0,34.364489957147754,46.6837106035898,4.8,1.0518854834010891
1748383497.7410874,0,1,37.46429702160437,54.28179350845484,4.2,0.950799677510951
1748383498.756755,0,0,40.483008488528135,74.8632649930216,4.0,0.9073677319906264
1748383499.7715268,0,0,40.10472737653348,46.097925274049075,5.2,0.8834899104549009
1748383500.7887642,0,0,17.625165119151035,23.191324120585662,5.8,0.837217330758286
1748383501.8079326,0,0,6.163167875106268,10.153403182852074,4.4,0.676067300543338
1748383502.823413,0,0,-2.842170943040401e-14,-2.842170943040401e-14,3.8,0.6207219991377108
1748383503.8362253,0,0,-2.842170943040401e-14,-2.842170943040401e-14,2.8,0.6303232011650399
1748383504.852238,0,0,-2.842170943040401e-14,-2.842170943040401e-14,1.6,0.579801969627352
1748383505.8624306,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.6,0.7455837553394153
1748383506.8840113,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.2,1.0
1748383507.9021132,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383508.916118,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383509.9347212,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383510.9433167,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383511.9589264,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383512.9621139,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383513.971093,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
1748383514.974373,0,0,-2.842170943040401e-14,-2.842170943040401e-14,0.0,1.0
