timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748380194.180206,1,4,45.5977730431021,69.93941797839585,1.8,0.8842273036317144
1748380195.1836085,1,12,60.990622301664665,87.24563118377354,2.0,0.9934381332742075
1748380196.1980276,0,20,48.971932070780895,88.53237583811816,3.0,1.1325274274560833
1748380197.19893,1,22,51.24661701215896,85.6471298796001,4.2,1.179757095386827
1748380198.206722,5,30,54.94563658389297,92.3298574897659,4.4,1.2880470149836238
1748380199.222524,6,39,47.14666464942552,86.0547907817589,5.2,1.503324965345975
1748380200.2343974,1,48,48.54501114696259,78.15047743990483,6.4,1.7395877940526685
1748380201.2420714,1,54,51.745219396047595,98.50919875030604,6.2,1.8821530092576346
1748380202.2513502,1,60,53.24018846579102,73.75285321546156,6.4,2.2585589140901683
1748380203.2527416,1,67,65.07127260749371,81.4543673779452,7.6,2.472568762171335
1748380204.2533302,0,73,68.06504101978528,91.0071848850084,7.8,2.934025093337626
1748380205.26119,3,78,36.32437488581067,80.81430582346512,8.0,3.6062883360340043
1748380206.2640326,0,87,63.494613504586596,96.21613730526272,8.2,3.8297198003881525
1748380207.2790208,0,95,58.63364585269822,98.13783516243336,7.8,4.484538300743968
1748380208.2820966,5,101,53.34340888565628,98.95846031471864,7.0,5.310702251328521
1748380209.2958515,0,109,52.38531371834806,75.81711123157379,7.4,5.711670997302471
1748380210.29753,2,113,73.67085708302405,96.06618709964224,6.0,6.295993863344917
1748380211.2991598,3,122,62.60759430552509,91.57265623934201,5.8,6.164067692763911
1748380212.3020027,0,130,53.82720348636122,90.67742109632644,6.4,6.485768897613765
1748380213.3095162,0,135,65.12362224714678,66.83293323839814,7.2,5.863441398661703
1748380214.313697,1,137,72.7728372885657,95.20923362185378,6.6,6.616113786175292
1748380215.3198423,1,143,66.06302683226046,93.0358705550289,7.6,6.694875159074312
1748380216.3375483,1,149,56.450582121806214,87.0004201115432,8.2,7.593813697676311
1748380217.3502848,0,155,49.217169913736114,77.66814520539118,8.2,8.277276629371867
1748380218.3513548,0,162,57.63537341249327,98.80655617169498,7.6,9.060074936734328
1748380219.3676033,3,168,47.40747812443726,82.3104446448499,8.2,8.929688166622642
1748380220.371397,0,176,51.62609210726502,95.47619507730734,7.8,10.073060695814393
1748380221.3737106,0,183,43.172998330309504,78.38047127537797,7.4,10.724915824440801
1748380222.378161,1,188,58.76055088311711,84.22327199354172,6.8,11.317450371965995
1748380223.3832989,0,190,67.39109418130849,89.41505677914401,6.8,12.116159994986957
1748380224.389464,0,183,56.116153939353154,94.70383077938747,6.6,12.63595599808434
1748380225.3932297,0,180,66.33948069776258,90.36882258833147,6.2,12.871194825756962
1748380226.3972664,0,176,52.45102171303233,87.28962238141865,6.4,13.775122771495314
1748380227.40542,0,172,42.07319537199887,95.26834967489789,6.6,14.425839054414254
1748380228.4108095,0,168,45.935513165267494,79.23681760901057,6.8,15.585053722307649
1748380229.4218574,0,162,63.195573438179174,94.38632731898792,6.2,20.244075271688278
1748380230.426704,0,159,32.659005182004336,69.8278559204814,7.4,17.406462243968726
1748380231.4289098,0,154,50.26328402493605,95.4816104024051,6.6,17.645854400821225
1748380232.432377,0,150,56.6751632730599,92.98680686151464,6.4,12.764515300503215
1748380233.435492,0,146,67.2668707958924,87.7860884297448,6.0,9.984847510075888
1748380234.4392216,0,143,59.77661852327943,90.36537198229053,6.2,10.233977381175091
1748380235.4412346,0,140,32.05833662961079,62.82785744546466,6.0,9.888131372609228
1748380236.4481268,0,132,60.15930387894891,95.17536514241118,6.0,10.56264578665764
1748380237.451815,0,127,61.871155992815325,90.57083519971759,6.4,11.110605604035975
1748380238.4660814,0,123,38.56082399421111,62.436897719582646,7.0,12.548821183339028
1748380239.4778051,0,116,48.42547681635041,81.5207300799116,7.0,14.262411424434749
1748380240.4792047,0,110,54.980843744765494,97.17784435479349,6.8,20.563166766006752
1748380241.4958093,0,106,53.88671755983428,89.85979358811834,7.6,35.90753752998856
1748380242.4979112,0,100,64.85022796139566,92.64527558896725,7.8,38.63858542049275
1748380243.4993641,0,93,57.38547062228349,73.22753484039812,7.0,38.71604157797022
1748380244.50955,0,86,70.98460939297186,65.70313266034177,7.8,41.716186998095644
1748380245.5163796,0,83,76.99776700297957,85.04110575658056,7.4,41.92226742200923
1748380246.5203075,0,77,59.80103603062484,83.36616593519489,7.8,42.16701320615328
1748380247.530019,0,71,52.452373049710204,74.52467027682712,8.2,1.0
1748380248.5436552,0,64,43.58498143252832,77.63869958866958,8.4,1.0
1748380249.5602913,0,62,51.029070034256065,96.46459764328961,7.4,14.967033381052534
1748380250.5632474,0,57,42.20028515561214,75.02400747788721,7.8,22.460723312899823
1748380251.568265,0,50,53.80608180601344,78.30110108264938,7.6,22.81159897897284
1748380252.574834,0,47,69.9092920151017,86.75755704985033,6.0,23.174784806912037
1748380253.5756097,0,42,47.04664190110702,73.0982708762893,6.4,18.11927996946223
1748380254.5893145,0,34,60.95818113555882,96.1353693853233,7.2,19.176675560231054
1748380255.593318,0,32,61.488064824766866,91.37531569143734,6.6,14.766282485950317
1748380256.6014094,0,26,54.33587349369845,66.55967569451653,6.6,18.67880583726087
1748380257.6079333,0,19,61.19211289293678,82.55528206490806,7.0,15.155255346118567
1748380258.6232593,0,16,71.47310779068806,92.74197729724933,6.2,15.709792098324925
1748380259.62447,0,12,58.43491412958238,67.85504633076289,6.8,12.854923277952512
1748380260.6357293,0,5,57.32023845322473,76.34513034803071,7.2,11.198862831212908
1748380261.6421235,0,0,55.85760716386063,86.04915198453577,6.4,8.010791599014098
1748380262.654394,0,0,33.128825014960015,54.87179214566761,7.0,7.92644117134503
1748380263.6703804,0,0,14.380173531550653,29.04308000171406,7.2,6.880516807491201
1748380264.6730113,0,0,20.330073043511973,22.78754284734015,5.8,5.076276565193887
1748380265.677147,0,0,17.72627997505063,22.814479492712238,4.8,3.6385113322395606
1748380266.6834328,0,0,15.240608627807191,11.745121340097768,4.2,2.962530059465525
1748380267.6889598,0,0,24.530722522926155,22.65021450314451,2.8,1.7198234278310052
1748380268.7044368,0,1,15.145548652252572,16.22537261241348,2.2,1.1799586915593387
1748380269.7078037,0,0,15.52379529353827,23.597108572887905,2.0,1.217498249997758
1748380270.7107465,0,0,12.342754153694344,14.364482360430998,2.0,1.0121346212660245
1748380271.7179894,0,0,9.810171492141947,24.704086938662115,2.2,0.9497621953761785
1748380272.7282534,0,0,11.994781816297774,33.13504660298119,2.0,1.0942866435600955
1748380273.7413273,0,0,5.633906698350302,17.839989379166823,2.0,1.1888294489676716
1748380274.7560253,0,1,16.4459153124092,21.418440008331515,2.0,1.0876638496126787
1748380275.7693167,0,0,16.389927883180434,32.88315172120264,2.0,1.1246684981375095
1748380276.7731233,0,0,12.86064564418156,19.75626101462609,1.6,0.9418783529065957
1748380277.7749841,0,0,7.0123507021303055,13.426836596489721,2.2,1.135771334387372
1748380278.7891803,0,0,14.62734678404118,21.109073572132388,1.8,0.9965645636521767
1748380279.8051713,0,0,11.06988327642857,29.100251359732084,1.8,0.8716722739001507
1748380280.8106167,0,0,7.856168000702894,20.019580207471094,2.0,0.7612799609939785
1748380281.8141384,0,0,9.122187308440374,20.124912310896136,2.0,0.6192598045826094
1748380282.821386,0,0,13.259690032739087,23.542412148959244,1.6,0.5313000063735361
1748380283.8266997,0,0,7.97899858606803,5.340849472442329,2.0,0.6862671450243752
1748380284.8322449,0,0,7.97899858606803,5.340849472442329,1.8,0.7120105445607675
1748380285.8435724,0,0,-1.4210854715202004e-14,0.0,1.2,0.8885940555109211
1748380286.8579142,0,0,-1.4210854715202004e-14,0.0,1.0,1.0377053961945293
1748380287.8723612,0,0,-1.4210854715202004e-14,0.0,0.8,0.7828613339340513
1748380288.876567,0,0,-1.4210854715202004e-14,0.0,0.2,1.0
1748380289.8826602,0,0,-1.4210854715202004e-14,0.0,0.2,1.0
1748380290.897907,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380291.9042184,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380292.9104657,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380293.9185188,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380294.9327178,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380295.9475467,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380296.9725225,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380297.974825,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380298.9902914,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380299.9935951,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380301.00459,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
1748380302.020614,0,0,-1.4210854715202004e-14,0.0,0.0,1.0
